from,to
6057,5555
4530,3967
1344,5844
5222,7773
5532,8092
6041,3106
5634,9958
6752,6041
2487,1256
3675,1949
8758,1845
2462,5316
9840,5919
9296,2425
4605,1244
8476,900
4144,7652
4181,8600
713,4485
7735,1945
4372,5314
7192,1177
4847,3455
3950,573
1513,6273
1290,1504
9558,5878
7169,1236
5919,3569
6188,5088
5734,7679
3141,3946
5015,8523
818,5618
8426,2330
4750,1241
6852,1045
1394,9213
9646,3841
5411,9794
93,332
2437,638
3728,9829
5294,4433
8697,3000
9861,7806
9922,9782
6920,5851
6273,7965
5213,3777
22,6585
1904,5616
8641,6582
1900,5491
6544,6753
885,8107
6550,7130
5201,250
7192,5432
7719,1903
8112,1977
1007,9529
3620,9876
5561,4937
3842,1902
2570,8408
8802,9365
1202,7298
1005,8315
5288,8814
4059,1875
8582,3596
4696,8641
1633,922
3824,4017
9201,3906
1674,4456
3951,8771
2865,1662
3660,6202
3021,304
2126,9852
2801,1937
1813,2627
1181,7880
1468,404
6131,9546
5259,1865
2471,8117
2490,719
3279,9126
5776,5982
6426,3527
9512,6288
7229,3145
7445,3088
1928,2569
1532,5217
3512,1218
5088,4232
581,5168
5676,1927
7339,1756
3384,3846
1862,9577
5774,6560
6999,4297
6471,5736
8724,7180
5247,7638
8107,951
9895,7665
7942,2045
8665,7434
2762,605
1125,1587
2409,4119
2538,1627
792,4492
7089,216
4763,3713
8211,9871
6013,9503
8443,9170
4331,6811
7846,4614
1664,1645
6631,4800
6539,5183
8215,2236
5932,5764
3337,5690
6990,9474
2140,4838
6045,8813
9674,8017
9161,7570
1469,6753
8676,2764
4528,6258
8085,7735
1027,8471
9887,8079
5081,3922
1371,2547
2060,5947
1569,8284
6336,3872
8518,5492
8965,2457
511,6117
22,2135
4100,3343
7662,5273
1136,9461
570,5115
6709,8804
1930,3771
636,2609
769,9241
250,926
6299,7674
862,2649
7214,8729
6694,4689
8377,8539
1026,9414
7738,1549
2144,3660
8668,8892
7750,7771
7053,129
255,2135
6781,5911
524,2775
530,5802
1564,9059
185,430
8102,2703
9335,7193
6947,9486
3277,6654
2425,9621
8138,4215
7905,574
4842,1614
1514,4517
8620,9384
4807,1123
9410,1039
4899,9252
961,6698
9301,6231
7128,4891
1006,9682
9390,7365
1199,9279
1812,4423
872,694
553,4841
5019,3736
9180,3987
8911,9830
4252,9813
9345,9388
5500,8694
3364,9790
3922,4220
7561,13
8670,196
9322,9861
4392,9135
4400,5830
9042,6010
2436,7885
957,3992
4594,8639
1015,5166
1258,7762
8161,5290
225,6247
639,9681
5236,9191
1737,2308
5564,521
399,9278
589,6350
2745,7037
3352,8810
4124,4538
9937,8494
5192,9270
346,4982
5150,419
4926,188
1215,1389
2523,408
2224,8419
6758,9877
3914,9286
258,8288
4477,9341
6763,6847
1605,657
4141,1276
1444,1532
6930,9389
4767,2297
9672,4162
8645,6584
8064,298
5914,9681
8995,4657
8802,7826
5551,5530
2872,7174
6719,5941
7774,5108
6361,8382
207,1745
9969,7202
1872,5459
6315,670
8662,5060
3294,3238
7633,9311
1731,3966
2709,3978
5901,6073
4217,5839
7890,987
1880,9657
743,1741
1189,9928
9227,1661
3004,641
3130,831
8772,6356
4321,9749
3104,9355
7201,9910
836,2733
6460,7069
5413,8828
7389,3697
953,5553
4852,7917
8478,5681
3695,8683
6343,5996
4932,8625
784,8579
906,7944
7906,371
8984,8741
3842,7362
9509,3031
5956,2805
5247,2444
654,4667
8503,4319
2871,1450
2233,6610
3758,7124
489,3699
9814,9733
4745,7855
9583,2972
3847,7200
9280,8756
2243,6052
9904,9902
8670,5884
1685,6716
6431,77
7236,4156
5935,5718
8086,8303
8516,991
651,8437
4426,3242
3928,8983
9117,3305
2172,9377
9860,7980
161,8410
5719,5732
1742,6769
8497,2297
8121,438
2880,9781
2506,7058
3625,9083
3818,1715
137,9607
5498,2248
6919,7204
9553,7254
7797,7124
173,8325
6900,1007
2746,2410
919,5627
4512,9217
9936,2003
2006,7878
6727,2376
3781,6304
2585,1473
696,2139
7629,6320
2143,6001
7714,3811
8147,2357
2628,7555
8612,5195
7965,2637
4894,3975
3944,5051
9257,1809
9664,8702
5632,1825
3928,9833
2441,4364
8276,4749
659,3371
2580,8733
8494,6309
6368,29
1364,5865
9455,6588
6646,4954
82,9355
8209,9350
7581,8553
6655,7365
22,3724
6105,7307
1670,7582
3082,3625
3964,1842
8911,2631
9249,5377
5483,4470
8806,8470
8951,3317
9,8914
9782,8979
4663,4044
3655,1547
3179,7449
4068,1281
228,2532
3831,1335
9253,2938
4268,5196
4470,7732
3249,4178
520,8882
3209,3226
7830,2513
9616,6062
7367,9688
4618,1355
3743,8821
3701,1113
7205,5551
9628,697
8128,9383
6621,9658
2634,4880
2706,4423
3063,4936
9883,993
2158,7890
2061,9268
4134,642
3028,6680
4092,84
9668,9959
3936,585
1997,469
5824,9023
2461,3985
380,4027
6799,8007
809,9958
2545,9424
3329,3697
4195,4455
5175,3079
4667,4280
9496,2638
9238,4151
3133,6104
6825,7945
4381,1244
7702,8099
3216,1372
8041,9678
9662,3860
3938,2244
5733,350
9037,6330
6905,468
557,8441
9894,4755
3895,9850
7778,5928
1946,9902
461,2490
4445,8151
7946,787
977,5239
615,4460
6997,3827
8424,1620
6809,7459
9491,7245
1914,4841
1716,964
8027,3307
144,5371
9669,9150
8918,148
8373,897
465,7180
1059,8836
1835,8545
6916,2548
44,8162
7285,3156
8720,2338
1096,4216
5126,7320
3003,4017
532,7861
8771,5104
5496,1859
6424,9785
2618,3623
7434,5366
2141,9923
6001,7876
2388,955
1330,6574
6049,8753
6973,6773
5064,2031
4563,9161
131,9809
3685,8502
2751,4956
3160,2925
6211,9231
9509,574
1376,2644
5469,1103
1684,6851
3609,6284
4697,9396
5087,2427
6603,3374
7696,5306
9590,9441
5023,5591
4413,1405
9292,4044
4727,6909
6910,7014
7300,5763
8448,9632
2270,9024
1218,9937
1419,272
2464,5838
7358,7232
8559,1773
3901,1326
5204,2375
6717,3980
5071,985
5641,7151
8756,2504
4274,1674
1946,5694
7056,5922
1852,7205
7271,9630
110,9487
1349,3358
5370,7808
2039,7748
6247,1640
3371,2259
3147,6193
5520,8467
5031,961
5290,3629
8497,3452
8178,7705
1183,1434
106,8402
1215,736
8526,8531
3204,2718
7174,993
7194,2004
888,5060
7178,3954
3530,1330
4905,1610
7973,9162
5244,9252
9365,4618
614,1614
237,4782
3521,9374
471,3782
3387,4694
5961,9490
6520,3970
9043,1052
2517,8000
3349,6738
7117,3981
3102,303
7844,7832
4879,453
3168,9526
5358,4458
8152,6433
8790,7724
5333,269
907,3649
8421,8985
7003,7423
1246,78
6768,2661
2079,6679
8930,3060
3970,5997
6282,3726
62,9278
7682,1433
1466,8746
7400,5648
5483,2761
1936,87
2158,6972
9545,8408
1633,9423
5928,1839
7979,6087
368,3118
4444,1118
324,7150
5823,4216
4323,3891
8637,1168
6210,6186
1835,501
9543,6977
5763,4747
5905,5332
5264,7087
9173,4784
4418,3130
868,9493
8322,1585
7896,9917
2816,7799
7069,675
9464,4448
3500,2625
9538,1907
7698,3259
9017,2698
880,354
7155,6249
9340,2566
9103,6457
7460,7419
5902,1408
1250,5254
9447,7855
2363,3316
9902,1880
7682,3271
2479,217
7514,4574
5396,2073
6216,7088
1367,510
7847,2757
1665,9865
2501,9633
6464,4239
7114,2878
4151,3076
6552,4885
1551,8614
4062,4952
6859,7123
8679,7519
3962,1496
864,6493
2102,7384
8087,2126
649,165
1071,2303
9903,718
2383,2666
1814,2452
1450,4221
9986,8922
9129,4278
6509,8602
5509,6877
411,5422
8545,3998
7020,3169
7603,5201
9739,147
7587,808
5827,6226
1292,4964
1170,620
8288,3924
6805,5358
1785,1500
3186,8263
9305,6958
2949,1294
146,4871
4050,6524
4818,952
2601,2600
8231,5199
472,7390
5936,5170
5946,9595
6179,9864
3245,9831
475,2452
6802,5071
4826,6479
9405,3213
3596,8032
3467,6359
9084,7722
7284,6273
5311,2274
3366,6928
1150,1420
6289,3837
4210,3121
7009,3585
680,1583
8310,5411
9268,2893
5791,9707
4465,4217
421,5890
5190,64
4740,7048
8757,4298
7332,5186
7853,9151
5094,7582
383,7866
873,9796
3197,2952
7133,731
2862,7517
1279,5412
7375,5492
2450,599
52,3472
511,6841
3915,4451
4115,9223
401,1178
503,1889
6862,5444
973,3702
3372,3278
2278,7415
821,6156
3808,5899
8826,2117
8861,8847
9824,2364
943,6503
6356,1126
5343,4774
3055,4717
172,4774
3973,9024
2497,4068
8584,9556
720,7243
6809,9036
2554,5627
974,9424
5792,4598
271,1725
1972,5015
9819,6713
40,8639
3544,6385
6856,4685
8359,6257
9764,5865
8469,6671
2981,750
9373,2740
1633,5234
8907,3144
2522,4275
6397,2121
8048,7599
1138,5335
5095,1312
1396,9264
9811,7442
721,7235
9856,9986
9301,1651
1598,8037
5876,1386
3433,5747
6291,3767
9894,5470
4278,5637
9162,3282
7428,8474
2261,2635
5142,8665
7371,526
8815,8580
2035,6373
7734,8433
8233,9514
7134,7832
7374,2366
9510,374
2207,5015
9932,1105
1091,3956
1613,3593
5309,4783
7512,7943
274,4174
9680,6037
7796,7429
4640,9545
8189,7435
409,8111
72,5703
2486,5171
1224,5544
6113,2088
6396,8942
4030,519
9226,9432
6677,6743
7385,7323
4701,3957
4171,8507
500,3680
2966,4857
907,1012
340,2937
5934,7794
6160,7647
9745,3960
2113,2662
7862,674
3620,2204
1884,3692
4017,5054
801,4450
6496,2347
727,9879
5508,439
5573,9086
2837,4623
740,2681
300,723
6282,2795
7255,3557
868,3628
3724,5213
5195,1049
3434,4774
8617,2405
5723,3513
7526,6944
5558,9924
6891,1585
4018,2710
3383,7187
5124,7785
8591,1146
1001,7405
6224,8737
2991,8109
689,4882
1773,4496
7908,9937
8548,3327
267,3733
5565,8494
8263,8851
865,3096
4123,6328
872,6891
2175,6243
553,2589
9985,2350
5184,2490
9397,7623
6845,7307
9773,6351
3401,5653
708,3758
5780,9339
3285,7968
8266,1328
7993,9696
484,2429
7852,6320
6826,2555
9969,4194
1334,814
7996,1430
1587,6735
7197,8145
9093,2820
3229,502
6691,2637
5040,9907
3999,974
2634,3099
998,8452
6335,5755
754,5526
4339,3324
4108,7914
7424,4724
2255,5440
309,7224
7769,2335
9371,8258
1227,4778
8131,3243
2271,175
1019,6646
9096,972
1248,2009
6341,7838
3118,3464
1504,4983
3698,7840
8595,8603
4176,140
7706,9432
2880,392
1235,5583
4612,1168
2018,8515
6789,6323
8689,8413
1994,7194
7829,3737
4426,5295
8940,5281
4041,7835
5586,244
7103,4704
5730,7251
9782,1264
6841,1240
5938,2664
2615,9475
4731,1693
4223,4354
3205,6241
7166,9148
3553,2562
4104,8298
6540,448
6989,4130
9765,6888
5499,2610
7020,3409
9437,5526
966,9538
6449,5206
9549,2431
8088,3374
3428,1454
2806,3227
1737,9482
8233,4751
819,8596
8598,2482
7146,7600
5663,3109
9685,7571
5968,3203
7039,7543
9369,4391
6051,7096
4662,3140
5863,7790
6682,4389
6757,1864
2043,6978
8947,737
9638,1371
6548,7970
947,2836
3992,6100
1715,5821
7374,2160
86,1261
6618,6116
201,4011
4066,6340
1548,2568
5506,5003
2114,4988
4527,5805
5089,5563
4953,6507
8842,4836
7385,1121
4322,5766
3674,9535
4623,8224
8820,5202
7758,4563
2723,3199
7505,9157
902,2891
1366,5333
7955,9002
4082,3142
1656,8066
6894,2587
669,6155
3127,9069
7398,5653
1641,1708
4,9830
7014,607
5978,8367
9487,185
7196,3081
6485,3451
3796,1697
2650,8272
655,3886
1537,3304
5860,4459
1460,9364
901,4821
659,1675
4238,8322
506,2408
4618,476
2572,6609
4068,5705
4332,99
4667,2808
1882,5327
3807,2858
6298,603
6568,763
3376,9910
6231,9692
1511,6636
1571,8254
6450,9330
821,1036
1674,1119
1648,2741
2293,5784
535,2229
8616,3446
9971,5648
5331,2021
2972,2506
7035,6219
4132,7589
6661,4419
4515,1224
9805,5622
7261,5033
7510,4934
576,6599
8956,7782
7338,2646
6454,8744
3159,7623
3416,4596
439,164
4708,4338
4046,565
9104,5269
3878,4466
5907,9476
3631,7285
8248,1190
1126,4234
2789,9978
7139,359
6166,9008
2908,6450
338,3031
1719,4083
6304,6003
8781,7528
2818,2138
3850,9103
7214,5228
5569,5395
3534,5661
8877,6405
4206,849
1474,9670
531,8674
5985,3359
1162,1041
5882,3262
3918,8023
3276,109
6595,2374
5288,7136
4416,6145
4868,7563
9018,3156
6603,5630
3162,3473
2737,7342
5425,3145
6132,513
5010,1892
8623,4229
461,2237
8312,5213
9756,7756
7481,6793
2023,577
4284,2225
2578,5882
7615,8463
2838,3793
4567,9942
5004,5333
7920,642
4037,4468
6306,6477
9752,962
6832,8795
9059,9464
3594,292
8514,7371
6323,2635
7966,8856
2733,2031
5164,5690
7615,1981
5990,2359
9176,9184
5047,8221
1150,4247
1888,1732
9039,9649
9176,2240
9593,7623
10000,1062
3701,8965
1860,8408
6605,9095
941,3791
2830,4893
2515,8756
4089,8186
3760,6027
5668,5199
8096,6204
8846,9663
340,3471
2815,3438
8614,8836
7229,8571
7399,3036
7707,1831
3796,9495
6044,5617
2759,5627
7957,8719
2538,2877
5009,6267
2742,7392
4046,5655
953,1031
2740,6895
4246,2216
5414,890
9927,9440
6481,3500
2733,9917
8977,9979
344,5883
1155,7148
5298,2158
8837,6986
4197,5993
6698,1522
2013,137
5066,6413
5000,7074
4549,1707
4858,8931
3144,248
5614,6088
4552,1070
3638,620
1883,8280
6691,5321
7815,7485
6880,174
3874,6689
1225,4396
1560,4772
7721,6828
1259,6517
7969,3520
8821,7047
6900,3333
441,9741
287,1858
6919,1797
7990,6399
702,1375
7289,69
4555,649
214,4510
9952,9944
8696,1657
2113,3173
6574,9708
7399,8961
6870,7142
4839,7750
1879,720
6253,2460
2398,1007
7633,8261
5776,8122
5340,8950
4367,2418
1236,6194
56,7362
7155,1188
777,4692
2326,7913
4383,8222
593,8551
1069,4199
8464,4942
3801,1994
4568,4922
2512,5542
5275,5810
7194,9423
4779,1008
8312,6485
7750,2557
2426,7102
7727,5320
5917,7843
1629,9795
9985,2244
7933,5531
2041,5753
4915,5346
7340,3014
8894,2074
7240,8681
1401,1120
9478,131
1805,5122
7544,4321
8100,9870
8143,5463
712,4153
2282,2328
4330,9817
9624,6628
4719,80
6798,2798
549,4069
7604,3368
8179,6112
3370,3805
1806,1250
6313,1787
6408,6399
1204,2892
9922,7033
1564,7871
9074,5690
7794,6424
8992,1278
6712,5920
3883,2330
1649,3178
6521,4189
3303,5428
1275,5265
1307,2326
3246,9614
5974,9914
5870,364
4718,1719
8565,8386
8101,4044
5201,1584
7836,5478
6068,7829
7588,8638
7749,798
9749,9138
9556,3196
2311,1054
6362,9088
462,423
5422,1622
1107,148
2709,3148
4796,4105
1073,45
2478,4305
6058,3902
1209,9127
2650,1171
1586,9009
1121,1615
622,1242
1897,8263
6185,7643
5396,7506
2199,6597
9490,1712
5474,7469
1071,4467
8114,9956
3785,8542
1178,8178
2383,4536
2687,111
7236,2925
868,5438
9283,3474
7248,2934
1197,3778
7889,3581
7166,2586
8378,9155
2781,46
5048,8473
9090,742
9426,2189
3618,72
9279,7635
1877,9459
9361,2993
2697,3445
9983,3863
1919,1610
3232,2281
5811,7697
7651,3178
1594,8653
2860,6151
3572,8837
1481,1213
3472,7352
7026,1095
1071,7457
2415,857
1152,3730
51,2722
2763,5632
2486,7713
1129,1963
5777,4488
4624,168
4738,8165
5485,9725
5904,7954
9354,3753
2744,779
5455,3741
9381,7688
7732,9595
1247,2534
5189,5001
1098,3094
4958,2978
8095,3697
2534,7210
504,4294
5928,9083
9124,1378
7755,4353
4234,7947
3396,1294
6027,697
9810,362
2896,4193
5639,1339
2946,6320
4614,2365
7913,9520
5175,9087
684,8778
472,138
4775,3608
7182,4382
1899,1733
7737,5882
2239,8420
4805,5848
3332,58
8044,5763
3430,7993
185,7622
3294,425
5208,5458
1284,8997
7866,2251
1282,7456
8180,784
6644,2674
2070,4693
5452,2067
1337,6606
6945,6354
4994,6363
3928,9170
4659,107
7179,4594
1249,2590
4981,3351
2400,6203
8368,1801
3290,8666
965,9415
1118,2671
1234,3895
5605,835
8874,1102
1089,49
5079,8184
2238,9866
2074,7301
8410,4246
3555,5809
7857,6648
3692,1006
1504,8108
8431,1071
1195,6367
1576,2883
4331,1995
1926,7180
8415,8142
1243,1116
4051,7942
7538,7148
5342,3787
1728,6232
3109,1576
4595,6969
6477,9448
4983,9488
5918,905
711,6956
866,5920
4465,3769
1197,5785
4386,3477
8135,3752
3777,9472
1844,881
8664,4079
3637,2416
1932,6845
7896,8150
1901,7583
2986,3362
825,6434
3628,8151
5004,532
5587,4399
7042,6043
8921,9484
9996,2662
8226,6374
8113,8814
5705,4615
9276,4440
6904,9343
2835,8698
7991,4756
5528,9143
4475,329
472,1673
8032,6650
8144,1210
1713,5441
6416,9663
4468,8921
5768,3010
2947,1965
622,5594
6500,827
2738,6217
8107,2266
6041,4514
7621,9957
7685,8260
277,2835
1926,4680
4492,9652
5929,403
3105,2459
8270,7976
5472,9811
7176,7981
7871,1743
4734,9960
8827,4497
6558,4743
2273,9318
7345,2249
7080,4973
8394,8715
2828,7186
5032,4051
4598,5532
1738,8674
9222,8863
1746,778
4307,3662
6674,9053
5737,1793
5651,7629
65,6702
3365,8517
4670,9399
2049,6547
2899,4241
2314,6128
4915,8348
6113,9182
64,227
8024,1853
9525,5106
6862,1449
3471,959
7001,324
5142,7575
7666,6763
2569,5750
6602,184
7831,1441
9947,7764
3914,2276
3865,7894
8782,9779
5991,9501
5968,9759
1669,5094
6001,9896
4423,7034
490,1817
9106,246
2681,2724
95,488
4473,5643
2770,5556
8688,4040
6420,8625
5041,4330
4475,6690
546,9293
2252,372
4569,5572
4919,3329
2127,245
1985,2271
6022,7569
4047,1353
9687,3838
3230,3463
9156,7347
6623,1692
1980,1184
623,8444
8700,8072
4469,1000
5523,1804
9493,7496
3998,6293
3010,1427
9826,1917
1360,1294
2297,7930
6806,8047
3491,2120
4674,5980
6845,9266
9271,7493
943,8477
3298,9451
8544,5281
7082,155
8180,5397
1110,6219
1061,9622
2776,608
8399,5059
551,1386
2997,5448
8538,636
3154,4661
7456,1996
4074,6875
4637,8627
1567,2626
2623,1617
9071,8218
5231,8288
986,6044
8114,6515
1729,3339
6079,1180
506,8477
3451,5223
9824,6480
9920,2838
8903,5419
5948,1161
9726,6978
8006,1577
4125,613
3339,8770
126,4246
4182,5371
1528,5637
9503,163
1158,6442
682,2218
3766,6381
2080,5305
6861,4037
107,927
9559,6636
8842,1145
9885,4764
1989,5548
1935,3880
8506,386
6465,7833
4149,5407
8659,2324
5055,2783
9511,7636
6765,7695
4007,8249
4954,3220
2559,8924
6911,2843
9206,9965
9118,5710
4810,3724
2686,2544
7385,4913
8048,3718
444,6216
2432,8193
3134,3340
6167,8892
4730,8431
5485,1310
6706,1155
8812,8269
348,1800
2464,6112
2791,7219
3771,382
3643,4727
1509,5432
4239,7074
8176,5376
9652,7975
3721,805
2814,1779
7226,1804
8274,1822
461,8716
2091,6288
4587,3750
7927,9070
1043,3008
7198,7040
6070,1164
1363,8768
1790,3113
9107,6832
6783,1366
9547,680
7126,894
6006,3275
3134,8453
7811,8278
9425,7501
1013,2276
4156,8965
468,2401
9803,79
5969,393
147,7196
8886,7115
5518,7447
7308,1007
4993,4683
4694,6865
7834,6065
187,5690
5733,9866
1121,2730
9742,1861
3668,932
8496,9693
8983,181
4124,8434
3009,9266
7302,3763
9064,4317
4857,1749
1532,4643
3866,547
409,9190
905,2354
8048,9522
724,8447
1408,8990
7735,2327
8142,2641
2046,8162
8003,5439
1531,2029
9956,8654
1938,51
2173,1177
2977,1048
6791,6608
8205,1906
7593,7450
7816,2436
4330,632
3615,8216
9364,5047
9184,4648
9908,8642
3176,2312
8430,2050
6570,500
4414,9059
3676,6450
9,6132
4140,6740
5346,4874
1872,6220
4328,8433
5258,4700
7277,9793
2506,1721
5697,377
4445,6555
5884,8346
3444,900
6987,7282
4143,2570
9954,6852
984,3891
8656,6593
2141,8284
2496,5061
3717,7926
2428,6800
1155,6637
7228,4671
8968,7334
4059,5078
6627,4501
1066,1789
260,7080
9902,9108
1214,356
5237,4212
7338,2602
7030,9508
8136,6725
598,6772
5153,2178
3575,2330
1992,7212
9835,7831
6702,4036
2550,1844
3573,7466
2545,2670
7516,2298
8731,1740
9545,2613
7594,3289
7014,6683
1391,3906
4002,9714
8408,6845
1047,7110
4879,6435
1131,4621
63,6093
9104,3878
8454,9879
8999,7901
2470,851
8562,5005
2038,2972
7894,9571
1142,3573
6239,5258
7520,4286
6013,5657
5001,2274
4957,885
8614,8688
4674,5604
6220,4148
9330,1935
608,8818
7693,7987
141,7454
8200,1573
5827,9066
2392,6831
1244,797
3034,4988
6027,4237
4064,7595
1854,9929
7685,4563
6786,8965
2897,6500
309,6834
8200,4885
4054,1897
8924,1264
9528,1188
5155,1094
9702,5898
5444,864
3505,5397
6875,915
7221,8194
252,5151
3018,7828
180,4357
7173,5013
2874,8690
2878,9306
2837,5180
2333,1009
9191,2151
5806,794
6263,5077
9891,6703
237,7080
6281,4257
4470,5029
2754,9777
4903,8215
8993,2392
9758,5101
7845,3876
339,2129
2429,1279
1390,7494
297,4525
4259,8269
2833,4370
4776,6564
831,685
1751,1516
8791,4853
4286,2341
8583,975
3716,8568
4105,8889
5254,3121
6805,6038
8127,6790
5667,9174
5655,905
4559,5250
6882,5110
5061,1057
4041,377
4556,8217
5398,3087
2623,9845
7320,2791
4710,8847
6935,3254
4867,3387
9969,5843
2808,9648
5747,5973
1382,564
723,1319
4337,3026
2874,3509
4991,8651
4479,9255
9471,5958
9327,2279
8838,9605
2024,2431
9076,374
5060,6004
5510,738
8132,681
4020,9478
2,1986
5162,4635
8072,2470
3716,7348
4622,1359
4099,3699
9326,178
9628,9513
1524,1349
9536,5193
7234,3266
8102,7399
9280,2999
8947,290
6448,6198
5132,5834
4032,3696
4211,6848
9192,1753
4301,2858
2131,4344
9316,2943
7578,7534
6216,6005
4492,6256
8416,6436
330,6962
2318,9030
8574,322
1393,7630
4588,5246
5972,8211
6593,1988
4643,7719
7256,5444
2798,9448
2460,5635
7574,4402
1927,7279
5909,9598
9048,346
522,3292
435,613
4193,4008
4115,5882
7825,6892
7099,1334
3167,9826
9626,3313
5361,9444
7564,6059
4541,3362
8317,5429
3070,1823
2952,6185
8600,8825
9358,1400
6387,8659
2514,270
916,9585
9521,7491
154,4494
6144,8720
9523,3261
3357,5868
8991,2187
2247,7331
9228,9245
3418,3906
16,6764
4786,1265
230,8617
9921,9501
1711,3534
3675,3697
8553,6851
4766,7168
9886,1562
2032,3042
2931,5224
8881,8201
4689,2672
1183,8494
721,8733
8759,2397
4335,507
6089,7674
4177,5091
4597,1214
5089,3618
4018,5362
1174,6100
4046,8086
5377,3314
4431,255
9347,9573
1783,6107
2732,8790
5270,5378
942,6341
7417,5147
9088,3617
609,696
3038,6794
9487,1631
3982,9201
635,8069
2157,1464
131,4905
4408,4427
3392,3275
7063,427
8789,5479
1779,1107
4977,1746
5945,5417
9443,96
6134,9795
349,9727
34,8834
2305,4611
6969,9216
6969,1295
9652,50
803,1341
2279,4889
3640,3418
6931,1755
4510,2497
6171,1321
6787,5426
3380,7869
7050,9567
582,195
3858,7155
7023,6992
7506,9135
5063,4915
49,1570
7870,7654
6353,3957
6177,8304
3260,1296
6587,9771
7558,3548
4008,7502
5730,3062
1317,310
3537,5261
8771,9222
1588,312
4987,7415
1539,9255
2139,8653
4711,6052
3342,7209
929,2933
3178,8804
1182,5218
2387,2623
5009,2365
8909,2756
8640,6947
3743,3032
2508,4093
7154,9967
4615,6435
1112,9132
1034,6510
2538,8660
7582,2600
4314,3678
1304,2019
55,1353
8002,9986
4527,9354
6100,4184
9039,672
674,4811
3893,6342
831,228
8486,3828
1247,3399
7276,5794
298,9593
487,667
3596,338
1573,5465
553,7217
2124,659
8430,7798
4339,8880
6290,9008
1441,422
5388,3716
8861,548
8238,5126
8788,4232
1583,8055
9034,1870
1735,3772
6823,1061
2131,5783
2291,6735
3496,2772
8364,8886
8004,2113
3955,3638
2192,3658
1063,7946
8881,2305
10,3430
6206,5671
2560,79
2796,8457
3989,7378
4645,266
110,552
3928,4041
6247,3540
8938,7775
4892,3861
4969,1991
2612,7839
2400,8330
5911,2080
4807,5270
1280,7714
2402,7610
9709,4236
4938,2865
675,597
3289,1736
3295,9222
1279,3822
5063,3562
3793,5479
9039,1494
9249,6572
4376,9455
136,5715
5122,7708
8976,1719
2226,8601
1839,7892
6143,6212
2061,8049
583,5656
8870,7722
302,9524
2635,9144
3814,6968
1059,5120
6378,5035
5631,5429
3588,6811
2604,8154
3183,8450
3761,3864
6246,2385
5351,4200
7019,3532
4809,9790
4228,7297
3361,9027
736,4183
4962,2285
248,5455
8036,3613
7536,7737
6761,6484
7948,4438
4990,3699
7871,1781
462,2446
2719,7821
7488,7035
7301,7286
4673,8205
6720,7684
4668,40
3705,7569
6038,7072
849,8645
3798,9891
5126,1284
337,3327
5669,9765
1060,3041
5417,5579
8634,2347
9617,5746
3614,9809
9440,8279
5130,1617
1134,2260
2701,3772
7052,1991
4508,6933
